iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
73	0.977414827	0.07784902073	0.977414827	0.977414827	0.9693367367	0.9693367367	0.9856286883	0.9856286883
74	0.9775543979	0.07677026915	0.9775543979	0.9775543979	0.9697407244	0.9697407244	0.9854950113	0.9854950113
75	0.9777002748	0.07563757921	0.9777002748	0.9777002748	0.9702341896	0.9702341896	0.9852821563	0.9852821563
76	0.9780241765	0.07500871565	0.9780241765	0.9780241765	0.9708693498	0.9708693498	0.9852852411	0.9852852411
77	0.9783537454	0.07465082965	0.9783537454	0.9783537454	0.9713372084	0.9713372084	0.985472389	0.985472389
78	0.9785254211	0.0739993676	0.9785254211	0.9785254211	0.9717277009	0.9717277009	0.9854189182	0.9854189182
79	0.9792266115	0.07255578442	0.9792266115	0.9792266115	0.9722258261	0.9722258261	0.9863289504	0.9863289504
80	0.9793418749	0.07159387997	0.9793418749	0.9793418749	0.9726290808	0.9726290808	0.9861479723	0.9861479723
81	0.9795263832	0.07115686092	0.9795263832	0.9795263832	0.973019152	0.973019152	0.9861212369	0.9861212369
82	0.9797106897	0.07029188413	0.9797106897	0.9797106897	0.9733258503	0.9733258503	0.9861798491	0.9861798491
83	0.9799374383	0.06991980019	0.9799374383	0.9799374383	0.9737484948	0.9737484948	0.9862055562	0.9862055562
84	0.980124315	0.06958826393	0.980124315	0.980124315	0.9741617579	0.9741617579	0.9861603117	0.9861603117
85	0.9802781401	0.06917746634	0.9802781401	0.9802781401	0.9744386158	0.9744386158	0.9861880754	0.9861880754
86	0.9805571683	0.06864854591	0.9805571683	0.9805571683	0.9747671766	0.9747671766	0.9864163547	0.9864163547
87	0.9807136649	0.06796265389	0.9807136649	0.9807136649	0.9751730112	0.9751730112	0.9863176393	0.9863176393
88	0.9809541387	0.06762394297	0.9809541387	0.9809541387	0.9754796791	0.9754796791	0.9864903912	0.9864903912
89	0.9810507993	0.06742271488	0.9810507993	0.9810507993	0.9757563798	0.9757563798	0.986402987	0.986402987
90	0.9812195576	0.06694256959	0.9812195576	0.9812195576	0.9760550812	0.9760550812	0.9864389769	0.9864389769
91	0.9813747455	0.06634789166	0.9813747455	0.9813747455	0.9763834025	0.9763834025	0.986417383	0.986417383
92	0.9815194168	0.06591580139	0.9815194168	0.9815194168	0.9767192513	0.9767192513	0.986366997	0.986366997
93	0.9817176029	0.0652255138	0.9817176029	0.9817176029	0.9769605198	0.9769605198	0.9865212397	0.9865212397
94	0.9818788763	0.06488829414	0.9818788763	0.9818788763	0.9771972672	0.9771972672	0.9866055591	0.9866055591
95	0.9822161353	0.06401289232	0.9822161353	0.9822161353	0.9773902809	0.9773902809	0.9870898814	0.9870898814
96	0.9823775743	0.06380226975	0.9823775743	0.9823775743	0.977703993	0.977703993	0.9870960511	0.9870960511
97	0.9824957882	0.06355616754	0.9824957882	0.9824957882	0.9779624288	0.9779624288	0.9870713722	0.9870713722
98	0.9828356991	0.06250674805	0.9828356991	0.9828356991	0.9781505193	0.9781505193	0.9875659773	0.9875659773
99	0.9830205943	0.06200321872	0.9830205943	0.9830205943	0.9784411581	0.9784411581	0.9876430987	0.9876430987
100	0.9835014734	0.06082378993	0.9835014734	0.9835014734	0.9786281583	0.9786281583	0.9884235671	0.9884235671
101	0.9835853541	0.06036819539	0.9835853541	0.9835853541	0.9788033506	0.9788033506	0.9884143125	0.9884143125
102	0.9839196319	0.05927245186	0.9839196319	0.9839196319	0.9790016013	0.9790016013	0.9888873236	0.9888873236
103	0.9843152418	0.05841773386	0.9843152418	0.9843152418	0.9791632113	0.9791632113	0.9895217755	0.9895217755
104	0.9843725463	0.05804321148	0.9843725463	0.9843725463	0.9793773614	0.9793773614	0.989418947	0.989418947
105	0.9844989279	0.05764322824	0.9844989279	0.9844989279	0.9796608651	0.9796608651	0.9893850136	0.9893850136
106	0.9846652416	0.05645925938	0.9846652416	0.9846652416	0.9798884138	0.9798884138	0.9894888704	0.9894888704
107	0.9848391656	0.05611199676	0.9848391656	0.9848391656	0.9801946111	0.9801946111	0.9895279452	0.9895279452
108	0.9848488881	0.05592430232	0.9848488881	0.9848488881	0.9803683019	0.9803683019	0.9893706176	0.9893706176
109	0.9850315939	0.05560621642	0.9850315939	0.9850315939	0.9808163623	0.9808163623	0.9892832133	0.9892832133
110	0.9850616824	0.05540920643	0.9850616824	0.9850616824	0.9809205099	0.9809205099	0.9892379688	0.9892379688
111	0.985183816	0.05511675719	0.985183816	0.985183816	0.9811243211	0.9811243211	0.9892770436	0.9892770436
112	0.9852231782	0.05481842555	0.9852231782	0.9852231782	0.9812013895	0.9812013895	0.9892780719	0.9892780719
113	0.9852821062	0.05435777079	0.9852821062	0.9852821062	0.9813587677	0.9813587677	0.9892369405	0.9892369405
114	0.9852790779	0.05420344705	0.9852790779	0.9852790779	0.9814205699	0.9814205699	0.9891680454	0.9891680454
115	0.985422845	0.05366513314	0.985422845	0.985422845	0.9815388382	0.9815388382	0.9893377125	0.9893377125
116	0.9854423006	0.05340338513	0.9854423006	0.9854423006	0.9816270475	0.9816270475	0.9892873265	0.9892873265
117	0.9855485926	0.05317273151	0.9855485926	0.9855485926	0.9818177551	0.9818177551	0.9893078922	0.9893078922
118	0.9856543595	0.05291472423	0.9856543595	0.9856543595	0.9820449377	0.9820449377	0.9892904113	0.9892904113
119	0.9856755072	0.05279096446	0.9856755072	0.9856755072	0.9820909783	0.9820909783	0.9892862982	0.9892862982
120	0.985911597	0.05220733095	0.985911597	0.985911597	0.9822952393	0.9822952393	0.9895546806	0.9895546806
121	0.9859588869	0.05190829248	0.9859588869	0.9859588869	0.9824377813	0.9824377813	0.9895053229	0.9895053229
122	0.9859974403	0.05134641608	0.9859974403	0.9859974403	0.9825741632	0.9825741632	0.9894446541	0.9894446541
123	0.9860743616	0.05118242875	0.9860743616	0.9860743616	0.9827178221	0.9827178221	0.9894539087	0.9894539087
124	0.9860654923	0.05107191705	0.9860654923	0.9860654923	0.9827559968	0.9827559968	0.989397353	0.989397353
125	0.9861311613	0.05044954799	0.9861311613	0.9861311613	0.9829240136	0.9829240136	0.9893593064	0.9893593064
126	0.98615574	0.05034842629	0.98615574	0.98615574	0.982986049	0.982986049	0.9893459387	0.9893459387
127	0.9862876232	0.05004347011	0.9862876232	0.9862876232	0.9831780877	0.9831780877	0.9894168904	0.9894168904
128	0.9863416714	0.0495586376	0.9863416714	0.9863416714	0.9832885562	0.9832885562	0.9894138055	0.9894138055
129	0.9864572686	0.04939133613	0.9864572686	0.9864572686	0.9834949799	0.9834949799	0.9894374561	0.9894374561
130	0.986429009	0.04929986639	0.986429009	0.986429009	0.9835454891	0.9835454891	0.9893294862	0.9893294862
131	0.9864536686	0.04906439173	0.9864536686	0.9864536686	0.9836402637	0.9836402637	0.9892832133	0.9892832133
132	0.9865053108	0.04877497925	0.9865053108	0.9865053108	0.983738898	0.983738898	0.9892873265	0.9892873265
133	0.9865603982	0.04859518643	0.9865603982	0.9865603982	0.9838891457	0.9838891457	0.9892461951	0.9892461951
134	0.9866313465	0.04836395427	0.9866313465	0.9866313465	0.9840211279	0.9840211279	0.9892554497	0.9892554497
135	0.9866811076	0.04787669346	0.9866811076	0.9866811076	0.9841445537	0.9841445537	0.9892307708	0.9892307708
136	0.9867901731	0.04722092665	0.9867901731	0.9867901731	0.9843035587	0.9843035587	0.9892893831	0.9892893831
137	0.9868097884	0.04714668548	0.9868097884	0.9868097884	0.984351755	0.984351755	0.9892801285	0.9892801285
138	0.9868794997	0.04700279614	0.9868794997	0.9868794997	0.9845006774	0.9845006774	0.9892698456	0.9892698456
139	0.9869689931	0.04679329324	0.9869689931	0.9869689931	0.9846869687	0.9846869687	0.9892616194	0.9892616194
140	0.9871599426	0.04659555485	0.9871599426	0.9871599426	0.9848674198	0.9848674198	0.9894631632	0.9894631632
141	0.9872601107	0.04642378656	0.9872601107	0.9872601107	0.9850352545	0.9850352545	0.9894950401	0.9894950401
142	0.9872865118	0.04626201134	0.9872865118	0.9872865118	0.9850827247	0.9850827247	0.9895001815	0.9895001815
143	0.9873242761	0.04604969493	0.9873242761	0.9873242761	0.9852547699	0.9852547699	0.9894024944	0.9894024944
144	0.9874287825	0.04548861616	0.9874287825	0.9874287825	0.9853313701	0.9853313701	0.9895351432	0.9895351432
145	0.987457312	0.04534610674	0.987457312	0.987457312	0.9854157216	0.9854157216	0.9895073795	0.9895073795
146	0.9874704848	0.04528828413	0.9874704848	0.9874704848	0.9854419588	0.9854419588	0.9895073795	0.9895073795
147	0.9874592017	0.04523581686	0.9874592017	0.9874592017	0.9854704811	0.9854704811	0.9894559652	0.9894559652
148	0.9875135209	0.04512320064	0.9875135209	0.9875135209	0.9855705265	0.9855705265	0.9894641915	0.9894641915
149	0.9875474214	0.04482717154	0.9875474214	0.9875474214	0.9856421445	0.9856421445	0.9894600784	0.9894600784
150	0.9876054369	0.04473067602	0.9876054369	0.9876054369	0.9857383444	0.9857383444	0.9894796158	0.9894796158
